id,belongs_to_collection,budget,genres,original_language,popularity,production_companies,production_countries,release_date,runtime,spoken_languages,Keywords,cast,crew,revenue
1460,1461,,116000000.0,193.0,0,9.86738,322.0,1.0,18247.75,170.0,1.0,1860.0,1081.0,1592.0,102000000
1461,1462,,,576.0,0,4.619915,1047.0,1.0,14859.75,92.0,1.0,678.0,1151.0,339.0,442965
1462,1463,,8000000.0,538.0,0,8.172013,2119.0,1.0,20274.75,101.0,1.0,226.0,2724.0,1391.0,6491240
1463,1464,,950000.0,253.0,0,9.62025,2176.0,1.0,18275.75,103.0,1.0,221.0,1665.0,484.0,7022209
1464,1465,206.0,5000000.0,551.0,12,1.792402,1834.0,171.0,19346.75,125.0,230.0,,1840.0,2053.0,55635037
1465,1466,35.0,4200000.0,136.0,12,8.803869,1346.0,171.0,18074.75,114.0,222.0,988.0,1839.0,1989.0,32000000
1466,1467,,50000000.0,125.0,0,10.337211,72.0,9.0,21200.75,88.0,1.0,992.0,1693.0,2556.0,224803475
1467,1468,11.0,35000000.0,761.0,0,11.736241,886.0,1.0,13106.75,108.0,1.0,1479.0,394.0,868.0,57120318
1468,1469,,210000.0,49.0,0,3.424057,1927.0,1.0,-566.3125,80.0,2.0,1483.0,2693.0,1234.0,5000000
1469,1470,,6000000.0,861.0,0,13.293569,2067.0,158.0,10211.75,115.0,1.0,601.0,678.0,1004.0,1317657
1470,1471,233.0,4000000.0,172.0,12,1.760091,1293.0,171.0,18253.75,72.0,230.0,1701.0,2669.0,2683.0,1730000
1471,1472,,6000000.0,613.0,0,6.714577,847.0,1.0,5379.0,110.0,33.0,1413.0,855.0,1644.0,102308889
1472,1473,55.0,20000000.0,833.0,0,5.990572,676.0,60.0,14075.75,112.0,1.0,1705.0,1712.0,574.0,153698625
1473,1474,390.0,6500000.0,307.0,0,23.242452,298.0,1.0,21823.75,99.0,1.0,2402.0,2540.0,891.0,255273813
1474,1475,,3705538.0,830.0,0,7.404329,318.0,155.0,13758.75,112.0,1.0,94.0,1283.0,474.0,62548947
1475,1476,,12000000.0,211.0,0,8.816951,435.0,1.0,13732.75,91.0,1.0,,1446.0,490.0,37170057
1476,1477,,12000000.0,597.0,0,8.025117999999999,1233.0,1.0,19276.75,106.0,33.0,1823.0,1967.0,720.0,11293663
1477,1478,291.0,95000000.0,20.0,0,9.785895,836.0,114.0,20119.75,118.0,1.0,1485.0,1999.0,1029.0,226497209
1478,1479,,20000000.0,460.0,0,12.763976,1370.0,1.0,20527.75,107.0,145.0,1074.0,1668.0,94.0,4634062
1479,1480,,,741.0,0,2.690008,2059.0,1.0,21361.75,96.0,1.0,2171.0,2921.0,1993.0,125
1480,1481,,1752000.0,193.0,0,11.709777,50.0,1.0,-1604.1875,110.0,1.0,983.0,1215.0,1601.0,5000000
1481,1482,95.0,12000000.0,533.0,0,13.065315,253.0,1.0,19472.75,107.0,1.0,1360.0,2399.0,1739.0,43493123
1482,1483,,33000000.0,505.0,0,7.4185740000000004,253.0,1.0,18844.75,105.0,137.0,1658.0,640.0,507.0,62022014
1483,1484,,23000000.0,532.0,0,12.21459,,,21929.75,101.0,,2034.0,2240.0,2400.0,79799880
1484,1485,,,193.0,0,16.373622,792.0,95.0,21495.75,131.0,47.0,1779.0,96.0,319.0,76586316
1485,1486,,3000000.0,538.0,0,5.493697,1418.0,1.0,15993.75,139.0,69.0,869.0,155.0,2210.0,2807390
1486,1487,,25000000.0,535.0,0,13.72021,1910.0,1.0,13739.75,87.0,1.0,2634.0,1921.0,674.0,10736401
1487,1488,,,558.0,0,1.014961,375.0,1.0,9210.75,103.0,1.0,,1130.0,575.0,6321392
1488,1489,202.0,,596.0,12,0.31843699999999997,1936.0,171.0,20143.75,93.0,230.0,,2732.0,2469.0,10198357
1489,1490,,,551.0,0,2.903563,957.0,38.0,12304.75,94.0,179.0,127.0,1731.0,2883.0,401421
1490,1491,,,854.0,8,33.536359000000004,2046.0,173.0,22713.75,93.0,198.0,2306.0,1652.0,2979.0,5000000
1491,1492,,5500000.0,232.0,1,2.942711,2249.0,131.0,22041.75,123.0,265.0,,2047.0,2943.0,22159216
1492,1493,,25000000.0,596.0,0,8.88057,1261.0,1.0,20473.75,107.0,1.0,760.0,263.0,1563.0,147780440
1493,1494,229.0,7000000.0,318.0,0,5.701278,1350.0,125.0,17631.75,90.0,1.0,1809.0,2186.0,2062.0,13818181
1494,1495,,3000000.0,596.0,0,10.893224,1838.0,1.0,21036.75,87.0,1.0,2078.0,143.0,1260.0,11947954
1495,1496,,45000000.0,483.0,0,3.733574,1304.0,1.0,15370.75,103.0,128.0,,1159.0,1882.0,2154540
1496,1497,,70000000.0,511.0,0,6.7537460000000005,175.0,1.0,20519.75,116.0,1.0,50.0,1103.0,338.0,202466756
1497,1498,28.0,5000000.0,777.0,0,10.510468,1242.0,1.0,19854.75,90.0,98.0,1423.0,2633.0,2309.0,38610009
1498,1499,85.0,65000000.0,445.0,0,0.948759,977.0,121.0,21073.75,95.0,1.0,1733.0,51.0,1207.0,240159255
1499,1500,418.0,650000.0,209.0,0,7.814255,1404.0,1.0,20360.75,98.0,1.0,349.0,1815.0,1296.0,33245
1500,1501,,72000000.0,261.0,0,11.211568,2018.0,1.0,17379.75,106.0,108.0,1693.0,682.0,103.0,408247917
1501,1502,,18000000.0,854.0,0,7.521346,1167.0,1.0,12766.75,122.0,1.0,2308.0,969.0,247.0,26828365
1502,1503,,12000000.0,497.0,0,12.159818,2006.0,1.0,20872.75,110.0,69.0,489.0,2115.0,522.0,81272766
1503,1504,,,532.0,0,0.0008439999999999999,,,11786.75,94.0,,,2560.0,2980.0,989000
1504,1505,,,743.0,0,6.948810000000001,,1.0,20746.75,80.0,1.0,1906.0,2348.0,2816.0,286201
1505,1506,,28000000.0,817.0,0,7.954623,1479.0,1.0,22313.75,108.0,1.0,1243.0,2888.0,362.0,16374328
1506,1507,,,532.0,0,0.950658,1985.0,1.0,17834.75,90.0,1.0,2480.0,2649.0,2726.0,320092
1507,1508,,,292.0,0,5.378833,1259.0,1.0,17043.75,95.0,2.0,892.0,173.0,719.0,16017403
1508,1509,,30000000.0,241.0,0,2.899809,1522.0,1.0,15391.75,140.0,1.0,2353.0,1337.0,324.0,13130349
1509,1510,,,532.0,0,8.844452,1232.0,1.0,22090.75,100.0,1.0,896.0,2298.0,2058.0,3214116
1510,1511,141.0,68000000.0,662.0,0,10.97633,111.0,1.0,15432.75,116.0,69.0,193.0,1046.0,1786.0,118063304
1511,1512,67.0,30000000.0,175.0,0,21.946943,49.0,1.0,14911.75,81.0,1.0,1345.0,24.0,1541.0,373554033
1512,1513,,15000000.0,323.0,0,15.553313000000001,431.0,1.0,22243.75,98.0,204.0,1035.0,2061.0,1702.0,61548707
1513,1514,,10000000.0,475.0,0,6.370105000000001,1307.0,1.0,16469.75,101.0,1.0,442.0,1719.0,2653.0,1631839
1514,1515,367.0,10000000.0,307.0,0,17.602928,1615.0,1.0,22144.75,97.0,1.0,2051.0,1925.0,330.0,52882018
1515,1516,,65000000.0,701.0,0,19.083823000000002,121.0,1.0,19052.75,157.0,1.0,573.0,99.0,1414.0,84785914
1516,1517,,25000000.0,289.0,0,8.338562,101.0,1.0,19970.75,109.0,1.0,2191.0,508.0,828.0,163670000
1517,1518,220.0,800000.0,202.0,0,11.846960000000001,1550.0,1.0,10659.75,93.0,109.0,1557.0,2138.0,2466.0,14000000
1518,1519,,,732.0,0,0.07588500000000001,,38.0,13053.75,98.0,1.0,2628.0,2598.0,2039.0,269823
1519,1520,,8000000.0,299.0,0,9.609879,1974.0,37.0,22587.75,103.0,1.0,1211.0,2648.0,786.0,82703
1520,1521,97.0,,448.0,0,9.442756,1768.0,1.0,10076.75,90.0,1.0,700.0,1403.0,1711.0,21134374
1521,1522,,130000000.0,756.0,0,10.747641999999999,217.0,1.0,21333.75,100.0,1.0,2180.0,2698.0,194.0,243843127
1522,1523,,,290.0,12,0.780748,2200.0,171.0,22544.75,111.0,230.0,2075.0,1987.0,2969.0,243000
1523,1524,,18000000.0,418.0,4,9.746725,1554.0,66.0,18701.75,105.0,2.0,79.0,1245.0,2296.0,1831348
1524,1525,,88000000.0,471.0,0,21.14796,201.0,1.0,22110.75,105.0,1.0,401.0,1773.0,1700.0,243637091
1525,1526,,777000.0,284.0,0,8.152085000000001,611.0,1.0,5912.75,86.0,1.0,533.0,776.0,1.0,2437000
1526,1527,,42000000.0,282.0,0,8.371005,869.0,1.0,17258.75,115.0,33.0,1240.0,1583.0,2029.0,63781810
1527,1528,88.0,2000000.0,562.0,0,3.3924,1952.0,1.0,14340.75,85.0,1.0,2501.0,1405.0,1970.0,2260622
1528,1529,,12000000.0,193.0,4,4.7262379999999995,1670.0,59.0,21556.75,106.0,251.0,2244.0,2753.0,1469.0,21026290
1529,1530,,,532.0,0,1.650666,1986.0,1.0,16931.75,111.0,1.0,245.0,1271.0,2615.0,1079726
1530,1531,,10000000.0,483.0,0,7.176601,1904.0,1.0,12822.75,96.0,1.0,1111.0,1857.0,591.0,47410000
1531,1532,,36000000.0,187.0,0,9.244469,1667.0,2.0,20465.75,84.0,1.0,773.0,1043.0,1423.0,189712432
1532,1533,,15000000.0,289.0,0,11.239011999999999,1589.0,38.0,20513.75,107.0,1.0,1238.0,542.0,617.0,59389433
1533,1534,,,303.0,0,2.238458,1706.0,1.0,12282.75,95.0,1.0,1977.0,801.0,2514.0,5979011
1534,1535,,,296.0,0,0.739681,1854.0,113.0,19715.75,94.0,1.0,2619.0,2382.0,2342.0,140987
1535,1536,,850000.0,237.0,0,3.334942,963.0,1.0,17721.75,107.0,1.0,260.0,1938.0,2505.0,819939
1536,1537,,14000000.0,241.0,0,8.093442,1539.0,37.0,22202.75,106.0,47.0,178.0,2058.0,1036.0,16002420
1537,1538,,,166.0,0,5.769957,2189.0,1.0,20120.75,81.0,,2270.0,2656.0,2616.0,7000000
1538,1539,,4798235.0,330.0,0,9.336568,824.0,37.0,20681.75,107.0,179.0,216.0,1571.0,993.0,209696
1539,1540,,10000000.0,193.0,0,3.0337970000000003,1086.0,1.0,20627.75,98.0,33.0,580.0,2479.0,250.0,1759252
1540,1541,,,699.0,0,7.87202,643.0,1.0,22020.75,100.0,80.0,521.0,1809.0,182.0,4719695
1541,1542,,750000.0,718.0,12,0.20158199999999998,2329.0,171.0,21704.75,,230.0,1030.0,2941.0,2798.0,3
1542,1543,225.0,4000000.0,532.0,4,5.099557,649.0,59.0,15430.75,100.0,178.0,,2132.0,1925.0,29456000
1543,1544,,,551.0,0,9.904821,50.0,1.0,13298.75,97.0,1.0,1910.0,29.0,2286.0,36489888
1544,1545,,,572.0,0,5.966121,1973.0,1.0,22391.75,87.0,1.0,1274.0,574.0,892.0,1055287
1545,1546,,20000000.0,126.0,0,10.038613,1472.0,19.0,19728.75,98.0,1.0,428.0,272.0,705.0,51416464
1546,1547,,,630.0,0,6.231928,1937.0,312.0,21259.75,130.0,153.0,274.0,2206.0,1452.0,519535
1547,1548,,90000000.0,634.0,0,11.605735000000001,30.0,1.0,17859.75,87.0,1.0,496.0,310.0,642.0,182290266
1548,1549,,500000.0,193.0,0,0.48252700000000004,2170.0,131.0,18919.75,157.0,308.0,2453.0,2761.0,1335.0,500000
1549,1550,,2500000.0,532.0,0,1.216497,2352.0,1.0,22351.75,84.0,1.0,,647.0,2836.0,230069
1550,1551,157.0,145000000.0,132.0,0,12.256689,1132.0,1.0,21711.75,102.0,1.0,756.0,213.0,1709.0,609123048
1551,1552,,,303.0,0,0.779768,1334.0,1.0,21236.75,106.0,1.0,,2914.0,2918.0,1553826
1552,1553,,30000000.0,693.0,0,8.040589,720.0,1.0,14206.75,138.0,1.0,1643.0,462.0,136.0,135130999
1553,1554,,,289.0,0,4.548774,1772.0,37.0,20732.75,93.0,1.0,2221.0,765.0,1101.0,22321
1554,1555,358.0,,354.0,0,1.567626,1431.0,139.0,10449.75,98.0,80.0,1803.0,1762.0,1807.0,10676194
1555,1556,,17500000.0,532.0,0,7.481125,1649.0,1.0,18863.75,110.0,47.0,27.0,2253.0,1400.0,19179969
1556,1557,,7000000.0,579.0,0,6.904831,341.0,1.0,15025.75,91.0,199.0,548.0,2052.0,1368.0,560069
1557,1558,25.0,75000000.0,353.0,0,8.940007000000001,566.0,215.0,18558.75,129.0,81.0,571.0,786.0,180.0,142400065
1558,1559,,27220000.0,668.0,0,12.388833,1751.0,1.0,21382.75,105.0,1.0,1575.0,729.0,2920.0,5496951
1559,1560,,22000000.0,193.0,0,11.275132000000001,1953.0,1.0,20367.75,105.0,1.0,519.0,932.0,2655.0,9479718
1560,1561,,1200000.0,159.0,0,8.471302,2137.0,1.0,10309.75,81.0,1.0,1586.0,2613.0,1864.0,760883
1561,1562,,7000000.0,330.0,0,7.791952,375.0,1.0,12087.75,98.0,1.0,421.0,1281.0,1315.0,19595031
1562,1563,,,193.0,14,7.0740419999999995,1722.0,152.0,21454.75,121.0,246.0,768.0,2714.0,2074.0,19978961
1563,1564,151.0,6000000.0,489.0,0,12.457908,1413.0,114.0,16091.75,108.0,33.0,1679.0,1023.0,2322.0,30471
1564,1565,,15000000.0,267.0,0,7.4926580000000005,1234.0,1.0,21262.75,140.0,33.0,642.0,1970.0,2748.0,35485608
1565,1566,,28000000.0,538.0,0,13.143061,66.0,1.0,22258.75,130.0,1.0,1379.0,871.0,2328.0,133346506
1566,1567,,,732.0,0,0.535931,,1.0,20349.75,88.0,1.0,2628.0,2725.0,2738.0,11000
1567,1568,,2000000.0,532.0,0,11.276024000000001,2289.0,1.0,19136.75,108.0,1.0,1265.0,2112.0,2238.0,22179430
1568,1569,,70000000.0,461.0,0,3.062626,1910.0,1.0,16313.75,101.0,1.0,,1315.0,2040.0,11263966
1569,1570,56.0,,69.0,0,8.948564999999999,50.0,158.0,12191.75,110.0,1.0,303.0,2276.0,1094.0,239606210
1570,1571,183.0,,841.0,0,12.994387,1693.0,1.0,167.1875,76.0,1.0,1381.0,2355.0,1389.0,93600000
1571,1572,,40000000.0,596.0,0,6.4173849999999995,172.0,38.0,19479.75,101.0,12.0,586.0,1733.0,987.0,84601681
1572,1573,,9100000.0,654.0,1,4.23908,2320.0,131.0,19716.75,183.0,265.0,480.0,2197.0,1331.0,76000000
1573,1574,,450000.0,289.0,0,2.333661,2326.0,38.0,18784.75,84.0,1.0,1197.0,472.0,2572.0,973525
1574,1575,,,289.0,0,2.6050169999999997,2313.0,1.0,22692.75,85.0,1.0,2219.0,1792.0,2974.0,6700
1575,1576,,10500000.0,208.0,0,4.668541,117.0,153.0,13081.75,89.0,1.0,2587.0,1181.0,1955.0,11582891
1576,1577,,4000000.0,193.0,0,11.609441,608.0,153.0,17773.75,102.0,247.0,183.0,514.0,809.0,119723856
1577,1578,,1000000.0,397.0,0,2.301183,1025.0,1.0,7444.75,96.0,1.0,511.0,986.0,1947.0,16000000
1578,1579,290.0,28000000.0,498.0,0,17.26045,1475.0,38.0,20168.75,117.0,1.0,1298.0,1910.0,594.0,96188903
1579,1580,176.0,80000000.0,864.0,7,7.309903,1188.0,186.0,19729.75,136.0,264.0,2195.0,486.0,1718.0,121059225
1580,1581,,1300000.0,99.0,0,6.636872,582.0,38.0,-1124.1875,105.0,67.0,624.0,904.0,1456.0,10750000
1581,1582,38.0,10000000.0,860.0,0,0.524432,,56.0,17674.75,127.0,201.0,,1971.0,1922.0,25800
1582,1583,,25000000.0,164.0,0,1.466461,1194.0,1.0,16147.75,87.0,1.0,2150.0,1224.0,1285.0,12000000
1583,1584,,9000000.0,296.0,0,6.484495,519.0,1.0,11639.75,114.0,1.0,758.0,131.0,801.0,28607524
1584,1585,,17000000.0,596.0,0,7.196689999999999,542.0,278.0,19759.75,95.0,1.0,1369.0,2218.0,1937.0,20455276
1585,1586,,,463.0,0,11.127884,253.0,1.0,18512.75,83.0,1.0,1851.0,641.0,1952.0,12382362
1586,1587,,44500000.0,253.0,0,14.238234,1711.0,1.0,21102.75,120.0,147.0,951.0,333.0,502.0,232324128
1587,1588,45.0,30000000.0,415.0,0,8.032638,1587.0,284.0,13177.75,91.0,1.0,276.0,2086.0,2101.0,15556340
1588,1589,,35000000.0,866.0,0,8.155603999999999,99.0,1.0,22342.75,112.0,1.0,1115.0,2257.0,2104.0,23083334
1589,1590,,,193.0,0,6.5497879999999995,2080.0,1.0,22804.75,97.0,1.0,2066.0,1596.0,2864.0,3384747
1590,1591,,,705.0,0,5.0860129999999995,1949.0,1.0,21367.75,96.0,1.0,1456.0,557.0,1061.0,1031243
1591,1592,,31000000.0,562.0,0,5.418428,568.0,1.0,13003.75,103.0,33.0,1561.0,1225.0,431.0,53208180
1592,1593,,1250000.0,193.0,0,8.731330999999999,1900.0,1.0,-3324.125,101.0,1.0,1519.0,1173.0,1116.0,11000000
1593,1594,,45000000.0,498.0,0,6.8410899999999994,76.0,1.0,18484.75,109.0,199.0,549.0,1488.0,854.0,92374674
1594,1595,240.0,12000000.0,345.0,0,6.140116,1266.0,1.0,19640.75,89.0,1.0,2352.0,2215.0,1740.0,40855419
1595,1596,,,675.0,0,6.851242999999999,1424.0,1.0,21445.75,89.0,1.0,1862.0,2586.0,2951.0,102617
1596,1597,,10000000.0,532.0,0,6.638116,1945.0,1.0,14649.75,89.0,187.0,2628.0,1771.0,2373.0,26488734
1597,1598,,16000000.0,532.0,0,9.101896,968.0,1.0,17141.75,89.0,1.0,268.0,2403.0,744.0,66468332
1598,1599,410.0,150000000.0,62.0,0,1.456541,834.0,1.0,19840.75,107.0,1.0,657.0,1165.0,1476.0,373062864
1599,1600,,2000000.0,193.0,12,0.570293,2354.0,171.0,18435.75,90.0,230.0,,2687.0,2815.0,696681
1600,1601,,50000000.0,578.0,0,6.496271,1566.0,1.0,17925.75,88.0,1.0,972.0,337.0,518.0,6808550
1601,1602,,70000000.0,316.0,0,16.316318,432.0,1.0,21822.75,92.0,1.0,2009.0,2680.0,503.0,215529201
1602,1603,,,227.0,0,0.5756560000000001,1251.0,1.0,13830.75,105.0,1.0,,1901.0,2697.0,3206713
1603,1604,314.0,20000000.0,372.0,0,13.591485,1451.0,1.0,19800.75,108.0,328.0,2314.0,2260.0,391.0,17280326
1604,1605,,4520000.0,341.0,0,3.372304,1432.0,1.0,10295.75,101.0,108.0,424.0,985.0,1012.0,7175592
1605,1606,,6000000.0,193.0,5,7.217205,2245.0,138.0,21557.75,111.0,237.0,,2702.0,2467.0,5809330
1606,1607,,11000000.0,193.0,0,12.293202,1651.0,246.0,22051.75,109.0,2.0,393.0,1001.0,2522.0,161789
1607,1608,,40000000.0,816.0,0,13.256679,2382.0,291.0,22713.75,111.0,1.0,675.0,2608.0,2186.0,240978
1608,1609,46.0,50000000.0,759.0,0,17.126768,929.0,38.0,13655.75,114.0,1.0,523.0,1342.0,1514.0,159773545
1609,1610,,,289.0,0,7.601439,770.0,1.0,15867.75,101.0,1.0,894.0,1222.0,1225.0,1929168
1610,1611,,15000000.0,237.0,0,3.550711,1025.0,1.0,16525.75,94.0,1.0,,2293.0,2295.0,9902115
1611,1612,,73000000.0,730.0,0,11.604533,106.0,114.0,15923.75,98.0,328.0,938.0,716.0,346.0,103891409
1612,1613,,14000000.0,532.0,0,8.307210000000001,1895.0,1.0,14151.75,98.0,7.0,1584.0,1477.0,532.0,154864401
1613,1614,,50000000.0,257.0,0,9.930325999999999,354.0,100.0,17582.75,130.0,33.0,520.0,573.0,1631.0,38955598
1614,1615,326.0,19000000.0,348.0,0,10.187278,1495.0,1.0,16371.75,93.0,1.0,1912.0,94.0,15.0,40846082
1615,1616,,30000000.0,747.0,0,11.589835,252.0,23.0,19939.75,112.0,375.0,91.0,2533.0,78.0,210819611
1616,1617,,18000000.0,193.0,0,6.303383999999999,375.0,1.0,10926.75,122.0,1.0,1468.0,676.0,2036.0,11500000
1617,1618,,,242.0,0,10.107677,1139.0,1.0,18033.75,95.0,1.0,214.0,,,3537961
1618,1619,,891000.0,732.0,0,0.17924600000000002,,113.0,15755.75,89.0,33.0,2628.0,2711.0,2963.0,229000
1619,1620,,43000000.0,193.0,0,10.536255,1006.0,1.0,16790.75,136.0,1.0,180.0,301.0,454.0,80049764
1620,1621,,55000000.0,376.0,0,15.178338,1052.0,1.0,14796.75,134.0,2.0,2124.0,294.0,1148.0,127600435
1621,1622,,662141.0,149.0,0,1.2334459999999998,2066.0,1.0,-4283.6875,98.0,1.0,408.0,2641.0,1625.0,1606624
1622,1623,,400000.0,,0,0.218588,,,17007.75,97.0,,,1310.0,2234.0,43719
1623,1624,,,229.0,4,4.071187,761.0,59.0,103.3125,122.0,15.0,1331.0,1530.0,984.0,460226
1624,1625,,85000000.0,191.0,0,14.048694,5.0,1.0,15516.75,93.0,45.0,1802.0,1567.0,913.0,252712101
1625,1626,138.0,45000000.0,493.0,0,13.530029999999998,376.0,42.0,19591.75,105.0,1.0,1271.0,362.0,1203.0,73762516
1626,1627,,,193.0,0,4.494016,1440.0,1.0,20879.75,102.0,2.0,2614.0,194.0,1135.0,540152
1627,1628,,,40.0,0,2.738,719.0,22.0,10302.75,105.0,1.0,726.0,1561.0,2314.0,28400000
1628,1629,268.0,1800000.0,507.0,0,6.694959,881.0,1.0,6124.75,104.0,2.0,1168.0,132.0,477.0,41158757
1629,1630,,,253.0,0,0.26912600000000003,,1.0,16221.75,116.0,1.0,2453.0,174.0,2652.0,170832
1630,1631,50.0,260000000.0,518.0,0,39.186819,78.0,1.0,22816.75,149.0,1.0,2509.0,1493.0,1364.0,604942143
1631,1632,,15000000.0,545.0,0,9.895652,1600.0,38.0,19395.75,107.0,1.0,2600.0,2432.0,285.0,34533783
1632,1633,233.0,3000000.0,192.0,12,1.412333,,171.0,20450.75,73.0,230.0,,2671.0,2773.0,19010585
1633,1634,101.0,30000000.0,5.0,14,7.554848,1681.0,153.0,16267.75,84.0,247.0,1931.0,2391.0,2445.0,133949270
1634,1635,24.0,7000000.0,193.0,0,11.789813,579.0,1.0,8930.75,119.0,1.0,612.0,1608.0,1874.0,200182160
1635,1636,,30000000.0,265.0,0,4.655727,2066.0,95.0,13893.75,101.0,1.0,895.0,782.0,443.0,13273595
1636,1637,,,799.0,0,4.1132599999999995,1564.0,37.0,21076.75,93.0,1.0,2147.0,1941.0,2581.0,1697294
1637,1638,,25000000.0,666.0,0,6.851628,1028.0,1.0,16189.75,92.0,1.0,2559.0,2167.0,774.0,4152230
1638,1639,192.0,,137.0,14,8.271179,1904.0,152.0,19387.75,129.0,246.0,2391.0,2558.0,2088.0,30231200
1639,1640,156.0,17000000.0,463.0,0,5.772293,433.0,1.0,12535.75,101.0,1.0,1099.0,1902.0,439.0,78247647
1640,1641,,4600000.0,618.0,1,4.342418,2016.0,131.0,21376.75,186.0,265.0,1165.0,2508.0,2304.0,25000000
1641,1642,,4500000.0,344.0,0,7.522655,1381.0,1.0,11477.75,86.0,1.0,2125.0,1929.0,1280.0,1261000
1642,1643,16.0,110000000.0,60.0,0,17.159576,2040.0,38.0,15684.75,119.0,212.0,155.0,237.0,783.0,333011068
1643,1644,351.0,61000000.0,352.0,0,41.225769,1764.0,1.0,22165.75,132.0,1.0,1203.0,2834.0,910.0,311256926
1644,1645,,1000000.0,193.0,0,7.666558,1156.0,1.0,20725.75,129.0,1.0,2262.0,2496.0,2567.0,34522221
1645,1646,,,289.0,0,4.13905,800.0,38.0,15265.75,144.0,238.0,1478.0,622.0,1170.0,3692836
1646,1647,,20000000.0,532.0,0,17.136672,239.0,60.0,14087.75,104.0,1.0,989.0,589.0,775.0,35739755
1647,1648,,15000000.0,226.0,0,15.388875,1568.0,1.0,20670.75,100.0,1.0,2269.0,1969.0,1580.0,78054825
1648,1649,,500000.0,687.0,0,0.321515,,,15496.75,95.0,,2480.0,2738.0,2840.0,10300
1649,1650,,7000000.0,538.0,0,7.738924000000001,2162.0,1.0,18520.75,106.0,77.0,1441.0,76.0,1069.0,2697930
1650,1651,,1400000.0,193.0,0,12.063080000000001,846.0,1.0,-1513.875,138.0,2.0,1339.0,819.0,1141.0,63463
1651,1652,338.0,,391.0,11,9.206356,1616.0,168.0,15014.75,107.0,78.0,1088.0,1745.0,2249.0,21890845
1652,1653,,5000000.0,232.0,0,1.5647739999999999,798.0,1.0,15739.75,100.0,1.0,1890.0,1582.0,2393.0,4710749
1653,1654,,20000000.0,798.0,0,9.502332000000001,390.0,1.0,18002.75,98.0,1.0,252.0,2219.0,1392.0,11341016
1654,1655,,,448.0,2,1.322781,2049.0,212.0,21137.75,107.0,296.0,,2568.0,2719.0,1261947
1655,1656,,22000000.0,484.0,0,13.966833,62.0,1.0,8209.75,121.0,6.0,1639.0,1100.0,983.0,12000000
1656,1657,,18000000.0,824.0,1,4.19356,1583.0,131.0,21404.75,141.0,269.0,2163.0,2042.0,2305.0,62000000
1657,1658,,12500000.0,596.0,0,9.543004,694.0,1.0,21593.75,100.0,1.0,2619.0,2238.0,1127.0,49002684
1658,1659,,,538.0,0,1.7739630000000002,1684.0,1.0,19167.75,86.0,1.0,2345.0,1534.0,2573.0,83398
1659,1660,,20000000.0,330.0,0,1.057387,295.0,1.0,10176.75,93.0,33.0,1885.0,861.0,2418.0,8178569
1660,1661,,4000000.0,780.0,0,12.410427,2066.0,1.0,1649.625,136.0,1.0,687.0,692.0,567.0,13275000
1661,1662,,14000000.0,193.0,4,5.355452,846.0,1.0,9849.75,126.0,1.0,1572.0,324.0,2047.0,35856053
1662,1663,323.0,360000.0,419.0,0,1.345165,1861.0,1.0,4613.0625,113.0,1.0,1875.0,2716.0,2725.0,36000000
1663,1664,,25000000.0,2.0,0,10.932786,308.0,2.0,11156.75,94.0,80.0,2643.0,227.0,231.0,15502112
1664,1665,,48000000.0,142.0,0,8.781588000000001,876.0,1.0,16727.75,93.0,72.0,1807.0,1524.0,727.0,90383208
1665,1666,,16400000.0,193.0,0,19.905716,2091.0,1.0,12570.75,129.0,1.0,7.0,594.0,734.0,235860116
1666,1667,,18000000.0,542.0,0,11.720358000000001,2089.0,1.0,14513.75,127.0,1.0,6.0,63.0,352.0,5887457
1667,1668,,,680.0,0,8.513889,1189.0,37.0,-1948.4375,104.0,74.0,1453.0,1203.0,973.0,596349
1668,1669,,700000.0,732.0,0,9.47666,237.0,1.0,14498.75,171.0,1.0,796.0,2726.0,2712.0,7830611
1669,1670,,2000000.0,330.0,8,8.367858,2128.0,283.0,21073.75,89.0,33.0,876.0,1629.0,1890.0,58510
1670,1671,,20000000.0,216.0,0,11.11946,1401.0,38.0,20361.75,116.0,1.0,2018.0,2678.0,1067.0,24145613
1671,1672,,15000000.0,202.0,0,12.860385,154.0,1.0,15097.75,101.0,1.0,986.0,1683.0,2351.0,24769466
1672,1673,,10000000.0,747.0,0,7.676017,703.0,1.0,20402.75,100.0,1.0,1899.0,2012.0,1407.0,66821036
1673,1674,6.0,185000000.0,230.0,0,123.167259,1014.0,38.0,19554.75,152.0,101.0,1288.0,869.0,597.0,1004558444
1674,1675,,28000000.0,596.0,0,5.715737,324.0,1.0,17078.75,90.0,1.0,1201.0,741.0,2397.0,77516304
1675,1676,,20000000.0,687.0,0,9.059459,797.0,1.0,12672.75,94.0,2.0,3.0,653.0,782.0,7237794
1676,1677,,1900000.0,551.0,19,1.075939,1042.0,252.0,16664.75,104.0,273.0,106.0,2807.0,2288.0,2070806
1677,1678,,25000000.0,241.0,0,8.383246,1358.0,30.0,22131.75,120.0,199.0,2278.0,791.0,2591.0,24902723
1678,1679,,8500000.0,204.0,0,10.990614,1849.0,48.0,21550.75,107.0,1.0,2179.0,1907.0,170.0,770706
1679,1680,128.0,60000.0,347.0,0,14.838385999999998,1553.0,1.0,16264.75,81.0,1.0,991.0,1904.0,2085.0,248000000
